title,url,year,tags,decade,urlMinusVaultId,isMusical,isComedy,isDrama,isPlay,tags_simplified,description,qasset,weeks
Othello,/production/othello-princess-theatre-vault-0000012905,1904,Broadway/Concert/Special,1900,/production/othello-princess-theatre,False,False,False,False,Other,"Othello, a Moor who has become a general in the Venetian army, sees his happy marriage to the beautiful Desdemona destroyed when his seemingly trustworthy ensign, Iago, suggests to him that she may be unfaithful, in William Shakespeare's tragedy of revenge, jealousy and intrigue.",00000150-aea7-d936-a7fd-eef7e2e00000,0
Richelieu,/production/richelieu-princess-theatre-vault-0000012906,1904,Broadway/Drama/Play,1900,/production/richelieu-princess-theatre,False,False,True,True,Other,,00000150-aea8-d936-a7fd-eefc2a4b0001,0
The Fortunes of the King,/production/the-fortunes-of-the-king-lyric-theatre-vault-0000007528,1904,Broadway/Original/Play,1900,/production/the-fortunes-of-the-king-lyric-theatre,False,False,False,True,Broadway/Original/Play,,00000150-aea4-d936-a7fd-eef4c4b70001,0
Mrs. Gorringe's Necklace,/production/mrs-gorringes-necklace-lyceum-theatre-vault-0000007369,1904,Broadway/Comedy/Original/Play,1900,/production/mrs-gorringes-necklace-lyceum-theatre,False,True,False,True,Broadway/Comedy/Original/Play,,00000150-aea4-d936-a7fd-eef4ac2d0003,0
Dorothy Vernon of Haddon Hall,/production/dorothy-vernon-of-haddon-hall-majestic-theatre-vault-0000007812,1904,Broadway/Comedy/Musical/Original/Play,1900,/production/dorothy-vernon-of-haddon-hall-majestic-theatre,True,True,False,True,Other,,00000150-aea5-d936-a7fd-eef542a40001,0
The Great Automobile Mystery,/production/the-great-automobile-mystery-star-theatre-vault-0000013008,1904,Broadway/Drama/Original,1900,/production/the-great-automobile-mystery-star-theatre,False,False,True,False,Broadway/Drama/Original,,00000150-aea7-d936-a7fd-eef7e2e50000,0
A Wife Without a Smile,/production/a-wife-without-a-smile-criterion-theatre-vault-0000011866,1904,Broadway/Comedy/Original,1900,/production/a-wife-without-a-smile-criterion-theatre,False,True,False,False,Broadway/Comedy/Original,,00000150-aea7-d936-a7fd-eef77a450002,0
Lady Teazle,/production/lady-teazle-casino-theatre-vault-0000003009,1904,Broadway/Musical/Original,1900,/production/lady-teazle-casino-theatre,True,False,False,False,Broadway/Musical/Original,,00000150-aea2-d936-a7fd-eef6e10c0001,0
Common Sense Bracket,/production/common-sense-bracket-haverlys-14th-street-theatre-vault-0000000083,1904,Broadway/Comedy/Original,1900,/production/common-sense-bracket-haverlys-14th-street-theatre,False,True,False,False,Broadway/Comedy/Original,,00000150-ae98-d936-a7fd-eefc62130008,0
The Winter's Tale,/production/the-winters-tale-knickerbocker-theatre-vault-0000000632,1904,Broadway/Musical,1900,/production/the-winters-tale-knickerbocker-theatre,True,False,False,False,Other,"A jealous king irrationally believes that his wife and best friend are having an affair, leading to tragedy that is not righted until his abandoned daughter returns 16 years later, in William Shakespeare's romance.",00000150-aea1-d936-a7fd-eef5d4d80003,0
"Me, Him and I",/production/me-him-and-i-american-theatre-vault-0000001177,1904,Broadway/Original,1900,/production/me-him-and-i-american-theatre,False,False,False,False,Broadway/Original,,00000150-aea2-d936-a7fd-eef607cb0001,0
Shadows on the Hearth,/production/shadows-on-the-hearth-american-theatre-vault-0000001178,1904,Broadway/Farce/Original,1900,/production/shadows-on-the-hearth-american-theatre,False,False,False,False,Other,,00000150-aea2-d936-a7fd-eef607d80002,0
In Newport,/production/in-newport-liberty-theatre-vault-0000006677,1904,Broadway/Burlesque/Musical/Original,1900,/production/in-newport-liberty-theatre,True,False,False,False,Other,,00000150-aea4-d936-a7fd-eef44f7f0004,0
Piff! Paff!! Pouf!!!,/production/piff-paff-pouf-majestic-theatre-vault-0000007811,1904,Broadway/Musical/Original,1900,/production/piff-paff-pouf-majestic-theatre,True,False,False,False,Broadway/Musical/Original,,00000150-aea4-d936-a7fd-eef4f9740004,0
Home Folks,/production/home-folks-new-york-theatre-vault-0000011764,1904,Broadway/Drama/Original,1900,/production/home-folks-new-york-theatre,False,False,True,False,Broadway/Drama/Original,,00000150-aea7-d936-a7fd-eef70d4e0003,0
The House of Burnside,/production/the-house-of-burnside-princess-theatre-vault-0000012903,1904,Broadway/Comedy/Original,1900,/production/the-house-of-burnside-princess-theatre,False,True,False,False,Broadway/Comedy/Original,,00000150-aea7-d936-a7fd-eef7e2df0003,0
Robert Emmet,/production/robert-emmet-haverlys-14th-street-theatre-vault-0000000082,1904,Broadway,1900,/production/robert-emmet-haverlys-14th-street-theatre,False,False,False,False,Broadway,,00000150-ae98-d936-a7fd-eefc62390001,0
Babes in Toyland,/production/babes-in-toyland-majestic-theatre-vault-0000007810,1904,Broadway,1900,/production/babes-in-toyland-majestic-theatre,False,False,False,False,Broadway,,00000150-aea4-d936-a7fd-eef4dee50003,0
Cousin Billy,/production/cousin-billy-criterion-theatre-vault-0000011865,1904,Broadway/Comedy/Original,1900,/production/cousin-billy-criterion-theatre,False,True,False,False,Broadway/Comedy/Original,,00000150-aea7-d936-a7fd-eef77a450001,0
Banished by the King,/production/banished-by-the-king-star-theatre-vault-0000013007,1904,Broadway/Drama/Original,1900,/production/banished-by-the-king-star-theatre,False,False,True,False,Broadway/Drama/Original,,00000150-aea8-d936-a7fd-eefc2a510001,0
The College Widower,/production/the-college-widower-weber-and-fields-broadway-music-hall-vault-0000011410,1904,Broadway/Musical/Original,1900,/production/the-college-widower-weber-and-fields-broadway-music-hall,True,False,False,False,Broadway/Musical/Original,,00000150-aea7-d936-a7fd-eef7517b0004,0
The Case of Rebellious Susan,/production/the-case-of-rebellious-susan-lyceum-theatre-vault-0000007368,1904,Broadway/Comedy/Original/Play,1900,/production/the-case-of-rebellious-susan-lyceum-theatre,False,True,False,True,Broadway/Comedy/Original/Play,,00000150-aea4-d936-a7fd-eef4ac2d0002,0
Sweet Lavender,/production/sweet-lavender-princess-theatre-vault-0000012902,1904,Broadway/Play,1900,/production/sweet-lavender-princess-theatre,False,False,False,True,Other,,00000150-aea7-d936-a7fd-eef7e2df0002,0
Mrs. Leffingwell's Boots,/production/mrs-leffingwells-boots-savoy-theatre-vault-0000012221,1904,Broadway/Comedy/Farce/Original/Play,1900,/production/mrs-leffingwells-boots-savoy-theatre,False,True,False,True,Other,,00000150-aea7-d936-a7fd-eef76add0003,0
Fantana,/production/fantana-lyric-theatre-vault-0000007527,1904,Broadway/Comedy/Musical/Original,1900,/production/fantana-lyric-theatre,True,True,False,False,Other,,00000150-aea4-d936-a7fd-eef4c4b70000,0
Siberia,/production/siberia-academy-of-music-vault-0000000741,1904,Broadway/Comedy/Opera/Original/Play,1900,/production/siberia-academy-of-music,False,True,False,True,Other,,00000150-aea1-d936-a7fd-eef5dd620000,0
The Money Makers,/production/the-money-makers-liberty-theatre-vault-0000006676,1904,Broadway/Comedy/Original/Play,1900,/production/the-money-makers-liberty-theatre,False,True,False,True,Broadway/Comedy/Original/Play,,00000150-aea4-d936-a7fd-eef44f1b0006,0
For His Brother's Crimes,/production/for-his-brothers-crimes-star-theatre-vault-0000013006,1904,Broadway/Original/Play,1900,/production/for-his-brothers-crimes-star-theatre,False,False,False,True,Broadway/Original/Play,,00000150-aea7-d936-a7fd-eef7dae40001,0
The Duchess of Dantzic,/production/the-duchess-of-dantzic-dalys-theatre-vault-0000012775,1904,Broadway/Operetta/Original,1900,/production/the-duchess-of-dantzic-dalys-theatre,False,False,False,False,Other,,00000150-aea7-d936-a7fd-eef7e2d90004,0
Lucky Durham,/production/lucky-durham-knickerbocker-theatre-vault-0000000631,1904,Broadway/Drama/Original,1900,/production/lucky-durham-knickerbocker-theatre,False,False,True,False,Broadway/Drama/Original,,00000150-aea1-d936-a7fd-eef5dd580000,0
The Middleman,/production/the-middleman-knickerbocker-theatre-vault-0000000630,1904,Broadway,1900,/production/the-middleman-knickerbocker-theatre,False,False,False,False,Broadway,,00000150-aea1-d936-a7fd-eef5d4d80002,0
Buster Brown,/production/buster-brown-majestic-theatre-vault-0000007809,1904,Broadway/Concert/Original/Special,1900,/production/buster-brown-majestic-theatre,False,False,False,False,Other,,00000150-aea5-d936-a7fd-eef542a30009,0
The Yankee Consul,/production/the-yankee-consul-wallacks-theatre-vault-0000009271,1904,Broadway/Opera/Original,1900,/production/the-yankee-consul-wallacks-theatre,False,False,False,False,Other,,00000150-aea6-d936-a7fd-eef600bd0007,0
Strongheart,/production/strongheart-hudson-theatre-vault-0000006019,1904,Broadway/Comedy/Original,1900,/production/strongheart-hudson-theatre,False,True,False,False,Broadway/Comedy/Original,,00000150-aea4-d936-a7fd-eef4369d0000,0
The Holy City,/production/the-holy-city-fifth-avenue-theatre-vault-0000011939,1904,Broadway/Original/Play,1900,/production/the-holy-city-fifth-avenue-theatre,False,False,False,True,Broadway/Original/Play,,00000150-aea7-d936-a7fd-eef732bf0003,0
Love in Idleness,/production/love-in-idleness-princess-theatre-vault-0000012901,1904,Broadway/Original/Play,1900,/production/love-in-idleness-princess-theatre,False,False,False,True,Broadway/Original/Play,,00000150-aea7-d936-a7fd-eef7e2df0001,0
Girofle-girofla,/production/girofle-girofla-broadway-theatre-vault-0000002238,1904,Broadway/Comedy/Opera,1900,/production/girofle-girofla-broadway-theatre,False,True,False,False,Other,,00000150-ae98-d936-a7fd-eefc62860002,0
The Woman in the Case,/production/the-woman-in-the-case-herald-square-theatre-vault-0000005711,1904,Broadway/Drama/Original,1900,/production/the-woman-in-the-case-herald-square-theatre,False,False,True,False,Broadway/Drama/Original,,00000150-aea3-d936-a7fd-eef7ea270000,0
Friquet,/production/friquet-savoy-theatre-vault-0000012220,1904,Broadway/Drama/Original,1900,/production/friquet-savoy-theatre,False,False,True,False,Broadway/Drama/Original,,00000150-aea7-d936-a7fd-eef76add0002,0
The Brighter Side,/production/the-brighter-side-knickerbocker-theatre-vault-0000000629,1904,Broadway/Play,1900,/production/the-brighter-side-knickerbocker-theatre,False,False,False,True,Other,,00000150-aea1-d936-a7fd-eef5dd570003,0
'op-o'-me Thumb,/production/op-o-me-thumb-empire-theatre-vault-0000004119,1904,Broadway/One Act/Original,1900,/production/op-o-me-thumb-empire-theatre,False,False,False,False,Other,,00000150-aea3-d936-a7fd-eef7525d000a,0
The Taming of the Shrew,/production/the-taming-of-the-shrew-liberty-theatre-vault-0000006675,1904,Benefit/Broadway/Original,1900,/production/the-taming-of-the-shrew-liberty-theatre,False,False,False,False,Other,"A wandering braggart out to marry for money ends up with the shrewish daughter of a rich man, whom he must ""tame"" even as he falls for her, in William Shakespeare's comedy.",00000150-aea4-d936-a7fd-eef44f7f0003,0
Fatinitza,/production/fatinitza-broadway-theatre-vault-0000002237,1904,Broadway/Opera,1900,/production/fatinitza-broadway-theatre,False,False,False,False,Other,,00000150-ae98-d936-a7fd-eefc621c0001,0
The Confessions of a Wife,/production/the-confessions-of-a-wife-haverlys-14th-street-theatre-vault-0000000081,1904,Broadway/Drama/Original,1900,/production/the-confessions-of-a-wife-haverlys-14th-street-theatre,False,False,True,False,Broadway/Drama/Original,,00000150-ae98-d936-a7fd-eefc62290002,0
The School for Scandal,/production/the-school-for-scandal-liberty-theatre-vault-0000006674,1904,Broadway/Original/Play,1900,/production/the-school-for-scandal-liberty-theatre,False,False,False,True,Broadway/Original/Play,"The gossip, backbiting and romantic scheming of London society are satirized in Richard Brinsley Sheridan's 1777 comedy.",00000150-aea4-d936-a7fd-eef44f1b0003,0
The Passport,/production/the-passport-princess-theatre-vault-0000012900,1904,Broadway/Original/Play,1900,/production/the-passport-princess-theatre,False,False,False,True,Broadway/Original/Play,,00000150-aea7-d936-a7fd-eef7e2df0000,0
Hamlet,/production/hamlet-new-york-theatre-vault-0000011763,1904,Broadway/Drama,1900,/production/hamlet-new-york-theatre,False,False,True,False,Other,"Hamlet, a Danish prince, discovers that his uncle Claudius murdered his father and took the throne; Hamlet's mother has married the usurper. Shakespeare's tragedy of betrayal and revenge is considered among the greatest plays in the English language.",00000150-aea7-d936-a7fd-eef70d4e0002,0
Nobody's Darling,/production/nobodys-darling-haverlys-14th-street-theatre-vault-0000000080,1904,Broadway/Drama/Original,1900,/production/nobodys-darling-haverlys-14th-street-theatre,False,False,True,False,Broadway/Drama/Original,,00000150-ae98-d936-a7fd-eefc622f0001,0
Love and the Man,/production/love-and-the-man-knickerbocker-theatre-vault-0000000628,1904,Broadway/Original/Play,1900,/production/love-and-the-man-knickerbocker-theatre,False,False,False,True,Broadway/Original/Play,,00000150-aea1-d936-a7fd-eef5dd570002,0
The Education of Mr. Pipp,/production/the-education-of-mr-pipp-liberty-theatre-vault-0000006673,1904,Broadway/Comedy/Original/Play,1900,/production/the-education-of-mr-pipp-liberty-theatre,False,True,False,True,Broadway/Comedy/Original/Play,,00000150-aea4-d936-a7fd-eef44f7f0002,0
The Shepherd King,/production/the-shepherd-king-new-york-theatre-vault-0000011762,1904,Broadway/Drama/Musical,1900,/production/the-shepherd-king-new-york-theatre,True,False,True,False,Other,,00000150-aea7-d936-a7fd-eef70d4e0001,0
Who Goes There?,/production/who-goes-there-princess-theatre-vault-0000012899,1904,Broadway/Farce/Original,1900,/production/who-goes-there-princess-theatre,False,False,False,False,Other,,00000150-aea7-d936-a7fd-eef7e2de0004,0
The Land of Heart's Desire / Kathleen Ni Houlihan / the Hour Glass,/production/the-land-of-hearts-desire-kathleen-ni-houlihan-the-hour-glass-hudson-theatre-vault-0000006015,1904,Broadway/Drama/Original,1900,/production/the-land-of-hearts-desire-kathleen-ni-houlihan-the-hour-glass-hudson-theatre,False,False,True,False,Broadway/Drama/Original,,00000150-aea4-d936-a7fd-eef4369c0003,0
Kathleen Ni Houlihan,/production/kathleen-ni-houlihan-hudson-theatre-vault-0000006017,1904,Broadway,1900,/production/kathleen-ni-houlihan-hudson-theatre,False,False,False,False,Broadway,,00000150-aea4-d936-a7fd-eef4369c0004,0
My Milliner's Bill / Marietta / the Hour Glass,/production/my-milliners-bill-marietta-the-hour-glass-hudson-theatre-vault-0000006016,1904,Broadway/One Act,1900,/production/my-milliners-bill-marietta-the-hour-glass-hudson-theatre,False,False,False,False,Other,,00000150-aea4-d936-a7fd-eef442a80003,0
The Land of Heart's Desire / in a Balcony,/production/the-land-of-hearts-desire-in-a-balcony-hudson-theatre-vault-0000006018,1904,Broadway/Play,1900,/production/the-land-of-hearts-desire-in-a-balcony-hudson-theatre,False,False,False,True,Other,,00000150-aea4-d936-a7fd-eef442a80004,0
Abigail,/production/abigail-savoy-theatre-vault-0000012219,1904,Broadway/Comedy/Original,1900,/production/abigail-savoy-theatre,False,True,False,False,Broadway/Comedy/Original,,00000150-aea7-d936-a7fd-eef76add0001,0
Boccaccio,/production/boccaccio-broadway-theatre-vault-0000002236,1904,Broadway/Musical,1900,/production/boccaccio-broadway-theatre,True,False,False,False,Other,,00000150-ae98-d936-a7fd-eefc62850001,0
Richter's Wife,/production/richters-wife-manhattan-theatre-vault-0000010685,1904,Broadway/Drama/Original,1900,/production/richters-wife-manhattan-theatre,False,False,True,False,Broadway/Drama/Original,,00000150-aea6-d936-a7fd-eef6816c0002,0
The Prince Consort,/production/the-prince-consort-knickerbocker-theatre-vault-0000000625,1904,Broadway/Original/Play,1900,/production/the-prince-consort-knickerbocker-theatre,False,False,False,True,Broadway/Original/Play,,00000150-aea1-d936-a7fd-eef5d4d80000,0
The Prince Consort,/production/the-prince-consort-new-amsterdam-theatre-vault-0000008856,1904,Broadway/Original/Play,1900,/production/the-prince-consort-new-amsterdam-theatre,False,False,False,True,Broadway/Original/Play,,00000150-aea5-d936-a7fd-eef5a95a0003,0
Mademoiselle Marni,/production/mademoiselle-marni-wallacks-theatre-vault-0000009270,1904,Broadway/Comedy/Drama/Original/Play,1900,/production/mademoiselle-marni-wallacks-theatre,False,True,True,True,Other,,00000150-aea5-d936-a7fd-eef5a9730002,0
When We Dead Awake,/production/when-we-dead-awake-knickerbocker-theatre-vault-0000000627,1904,Broadway/Drama/Original/Play,1900,/production/when-we-dead-awake-knickerbocker-theatre,False,False,True,True,Broadway/Drama/Original/Play,,00000150-aea1-d936-a7fd-eef5d4d80001,0
When We Dead Awake,/production/when-we-dead-awake-princess-theatre-vault-0000012897,1904,Broadway/Drama/Original/Play,1900,/production/when-we-dead-awake-princess-theatre,False,False,True,True,Broadway/Drama/Original/Play,,00000150-aea7-d936-a7fd-eef7e2de0003,0
